file_name,time_d4,solutions_d4,memory_d4,time_gpmc,solutions_gpmc,memory_gpmc,time_addmc,solutions_addmc,memory_addmc,time_sharpsat,solutions_sharpsat,memory_sharpsat,time_ganak,solutions_ganak,memory_ganak,time_ganak_no,solutions_ganak_no,memory_ganak_no,time_approxmc,solutions_approxmc,memory_approxmc,time_approxmc_no,solutions_approxmc_no,memory_approxmc_no
or-60-5-5-UC-30.txt.gz.no_w.txt,0.002418,7.11750992628768,548.0,0.0,7.11750992628768,42.0,0.017,7.117509926,-1.0,14.1288,18.06179973983887,114988.0,0.005901,7.117509926,-1.0,0.006962,7.117509926,-1.0,0.0,7.11750992628768,6.625,0.01,7.11750992628768,6.58984375
min-32.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,85.65,316.3892588255032,1194.02734375,23.86,316.3958894044022,337.51171875
or-100-10-9.txt.gz.no_w.txt,100000.0,,,0.01,30.10299956639812,20.0,0.034,30.10299936076112,-1.0,100000.0,,,100000.0,,,100000.0,,,0.02,30.10299956639812,,0.01,30.10299956639812,
or-70-5-4-UC-30.txt.gz.no_w.txt,0.112286,10.582940369044229,548.0,0.01,10.582940369044229,42.0,0.032,10.58294016136644,-1.0,240.696,21.072099696478684,250602.0,0.022353,10.582940369044229,-1.0,0.022873,10.582940369044229,-1.0,0.03,10.574967914269711,6.95703125,0.01,10.562378786961691,6.64453125
or-70-20-10-UC-30.txt.gz.no_w.txt,3.243758,14.306630340971797,553.0,0.01,14.306630340971797,42.0,0.026,14.306630866517466,-1.0,500.172,21.072099696478684,122842.0,1.07124,14.306630340971797,-1.0,1.06432,14.306630340971797,-1.0,0.05,14.333455897915725,7.59765625,0.02,14.245319809215172,6.640625
75-14-7-q.txt.gz.no_w.txt,1.959138,219.35225704115635,550.0,0.47,219.35225704115635,44.0,0.107,219.35225778929825,-1.0,100000.0,,,100000.0,,,100000.0,,,1.58,219.3689627346592,29.47265625,0.32,219.3689627346592,10.59765625
or-50-10-4-UC-30.txt.gz.no_w.txt,0.007311,7.710795993308137,548.0,0.0,7.710795993308137,42.0,100000.0,,,4.15022,15.05149978319906,250234.0,0.00546,7.710795993308137,-1.0,0.006894,7.710795993308137,-1.0,0.0,7.710795993308137,6.60546875,0.01,7.710795993308137,6.4140625
hash-11-1.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,671.28,22.27621967913461,1477.27734375,641.94,22.373129692142665,1477.05859375
blasted_case33.txt.gz.no_w.txt,0.002621,3.010299956639812,548.0,0.01,3.010299956639812,42.0,100000.0,,,0.004803,3.010299956639812,121146.0,0.002406,3.010299956639812,-1.0,0.002949,3.010299956639812,-1.0,0.02,3.010299956639812,6.4765625,0.0,3.010299956639812,6.453125
hash-12-7.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,489.58,23.44501169944879,1632.12109375,379.71,23.566254290497127,1632.09375
egl.pm_100steps_6int_1fract_unfairA_N=7_L=2over.dimacs.gz.no_w.txt,100000.0,,,6.92,-1.0,1765.0,100000.0,,,5.57965,-1.0,-1.0,100000.0,,,100000.0,,,16.2317,-1.0,,16.3286,-1.0,
or-50-10-10-UC-30.txt.gz.no_w.txt,0.001131,5.059517979309994,548.0,0.01,5.059517979309994,42.0,100000.0,,,8.54073,15.05149978319906,110800.0,0.003695,5.059517979309994,-1.0,0.003715,5.059517979309994,-1.0,0.0,5.059517979309994,6.5,0.01,5.059517979309994,6.65234375
90-16-6-q.txt.gz.no_w.txt,0.24372,289.289825833086,549.0,0.04,289.289825833086,42.0,0.115,289.28982520867527,-1.0,0.145758,289.289825833086,149534.0,0.061937,260.9930062406717,-1.0,0.056215,260.9930062406717,-1.0,0.03,289.289825833086,,0.03,289.289825833086,
13A-4.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,19.74,1.7160033436347992,58.390625,18.34,1.7160033436347992,58.328125
blasted_case_1_b12_even2.txt.gz.no_w.txt,100000.0,,,13.03,43.34831937561329,319.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,4.07,43.34831937561329,53.8828125,0.82,43.34831937561329,15.37109375
or-70-5-10-UC-30.txt.gz.no_w.txt,0.01203,11.3811478882536,548.0,0.01,11.3811478882536,42.0,0.023,11.38114758386224,-1.0,369.835,21.072099696478684,116738.0,0.010857,11.3811478882536,-1.0,0.010626,11.3811478882536,-1.0,0.0,11.3811478882536,6.6328125,0.01,11.3811478882536,6.703125
blasted_case205.txt.gz.no_w.txt,0.01519,13.847379800543134,548.0,0.03,13.847379800543134,42.0,0.045,13.847379527891947,-1.0,0.018308,13.847379800543134,100858.0,0.012973,13.847379800543134,-1.0,0.012236,13.847379800543134,-1.0,0.05,13.847379800543134,,0.05,13.847379800543134,
blasted_squaring5.txt.gz.no_w.txt,99.910646,10.837079843903323,561.0,0.97,10.837079843903323,52.0,100000.0,,,4.26178,10.837079843903323,138266.0,3.7897,10.837079843903323,-1.0,3.76598,10.837079843903323,-1.0,0.43,10.837079843903323,10.58203125,0.32,10.837079843903323,9.25390625
or-100-20-5-UC-30.txt.gz.no_w.txt,29.013368,18.9830549810122,599.0,0.01,18.9830549810122,42.0,0.049,18.98305496984809,-1.0,100000.0,,,2.52196,18.9830549810122,-1.0,2.57077,18.9830549810122,-1.0,0.06,18.997558843584184,7.9296875,0.02,18.922137746409867,6.87109375
10.sk_1_46.txt.gz.no_w.txt,0.004211,12.03393607910129,549.0,0.02,12.03393607910129,42.0,0.631,12.033934153591304,-1.0,0.007678,12.03393607910129,126276.0,0.011492,12.03393607910129,-1.0,0.013003,12.03393607910129,-1.0,0.04,11.733330406364962,8.484375,0.04,11.740169830895269,8.3828125
or-50-20-9-UC-30.txt.gz.no_w.txt,0.00305,7.299353514232453,548.0,0.01,7.299353514232453,42.0,0.015,7.299352555088147,-1.0,7.4961,15.05149978319906,131619.0,0.005337,7.299353514232453,-1.0,0.00524,7.299353514232453,-1.0,0.01,7.299353514232453,6.5078125,0.01,7.299353514232453,6.54296875
nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=3under.dimacs.gz.no_w.txt,100000.0,,,6.33,-1.0,1162.0,100000.0,,,6.43005,-1.0,-1.0,100000.0,,,100000.0,,,99.6305,-1.0,,96.5321,-1.0,
75-16-2-q.txt.gz.no_w.txt,28.795594,288.98879583742195,561.0,0.93,288.98879583742195,48.0,0.315,288.9887956586561,-1.0,100000.0,,,100000.0,,,100000.0,,,4.02,288.98195641289163,57.765625,0.75,288.9750075529363,15.203125
90-17-6-q.txt.gz.no_w.txt,0.425208,327.8216652780756,549.0,0.04,327.8216652780756,42.0,100000.0,,,0.116176,327.8216652780756,127309.0,0.07478,298.32072570300534,-1.0,0.079366,298.32072570300534,-1.0,0.03,327.8216652780756,,0.04,327.8216652780756,
or-50-10-6-UC-30.txt.gz.no_w.txt,0.026452,8.819940462733205,548.0,0.01,8.819940462733205,42.0,0.011,8.819940541623769,-1.0,4.81803,15.05149978319906,104230.0,0.013642,8.819940462733205,-1.0,0.015934,8.819940462733205,-1.0,0.01,8.804503492552358,6.59765625,0.01,8.804503492552358,6.578125
90-25-6-q.txt.gz.no_w.txt,3.230965,722.1709595978909,551.0,0.18,722.1709595978909,43.0,100000.0,,,562.697,722.1709595978909,91224.0,38.5966,707.7215198060198,-1.0,38.592,707.7215198060198,-1.0,1.77,722.1709595978909,34.3828125,0.4,722.1429308742908,12.33984375
s838_3_2.txt.gz.no_w.txt,0.074531,19.566949718158774,549.0,0.04,19.566949718158774,42.0,100000.0,,,0.048419,19.566949718158774,139317.0,0.012456,19.566949718158774,-1.0,0.01263,19.566949718158774,-1.0,100000.0,,,100000.0,,
90-26-6-q.txt.gz.no_w.txt,20.670759,782.6779887263511,554.0,0.2,782.6779887263511,43.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,0.67,782.6779887263511,23.6484375,0.33,782.6779887263511,11.37890625
10A-1.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,1.82,3.4782778319196046,14.44921875,1.35,3.496376054012401,14.296875
90-15-6-q.txt.gz.no_w.txt,0.041444,252.8651963577442,549.0,0.04,252.8651963577442,42.0,0.163,252.8651963931006,-1.0,0.077216,252.8651963577442,122044.0,0.024878,249.2528364097764,-1.0,0.02199,249.2528364097764,-1.0,0.03,252.8651963577442,,0.02,252.8651963577442,
or-50-5-4-UC-30.txt.gz.no_w.txt,0.012491,8.078960684264656,548.0,0.0,8.078960684264656,42.0,0.014,8.078960423555518,-1.0,3.21272,15.05149978319906,117164.0,0.004317,8.078960684264656,-1.0,0.004451,8.078960684264656,-1.0,0.03,8.069817935949805,6.77734375,0.01,8.061992598437849,6.62890625
or-60-10-8-UC-30.txt.gz.no_w.txt,0.005945,8.493356362596836,548.0,0.01,8.493356362596836,42.0,0.023,8.493356262190645,-1.0,54.4533,18.06179973983887,140240.0,0.007964,8.493356362596836,-1.0,0.004958,8.493356362596836,-1.0,0.01,8.467757944621843,6.67578125,0.01,8.491891624338562,6.55859375
brp.pm_14steps_14int_8fract_p1_N=3000_MAX=4under.dimacs.gz.no_w.txt,100000.0,,,0.18,-1.0,42.0,100000.0,,,0.756196,-1.0,110866.0,100000.0,,,100000.0,,,0.2721,-1.0,,0.1604,-1.0,
or-100-10-1-UC-60.txt.gz.no_w.txt,0.000665,4.089481202687437,548.0,0.01,4.089481202687437,42.0,100000.0,,,100000.0,,,0.00301,4.089481202687437,-1.0,0.006536,4.089481202687437,-1.0,0.01,4.089481202687437,6.703125,0.01,4.089481202687437,6.59375
blasted_case127.txt.gz.no_w.txt,0.001481,1.806179973983887,548.0,0.01,1.806179973983887,42.0,100000.0,,,0.00469,1.806179973983887,106695.0,0.005682,1.806179973983887,-1.0,0.006136,1.806179973983887,-1.0,0.01,1.806179973983887,,0.0,1.806179973983887,
20.sk_1_51.txt.gz.no_w.txt,0.348989,13.569473603726292,574.0,0.71,13.569473603726292,47.0,100000.0,,,0.689358,13.569473603726292,131491.0,100000.0,,,100000.0,,,2.33,13.245319809215172,36.9609375,2.26,13.271648747937522,36.921875
blasted_squaring24.txt.gz.no_w.txt,0.121241,6.923689900271567,549.0,0.19,6.923689900271567,43.0,100000.0,,,0.071926,6.923689900271567,108760.0,0.078919,6.923689900271567,-1.0,0.083144,6.923689900271567,-1.0,0.11,6.923689900271567,,0.16,6.923689900271567,
or-60-10-5-UC-30.txt.gz.no_w.txt,0.003564,8.16341939332269,548.0,0.01,8.16341939332269,42.0,0.023,8.163420800361942,-1.0,17.3352,18.06179973983887,139361.0,0.007871,8.163419393,-1.0,0.006422,8.163419393,-1.0,0.02,8.166727948957861,6.765625,0.01,8.166727948957861,6.640625
08B-1.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,3981.98,15.704712296974405,81.6328125,866.24,15.791862472693303,66.68359375
modexp8-4-1.txt.gz.no_w.txt,100000.0,,,1548.05,3259.251763053924,5752.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,282.4,8.586447731953141,168.671875,147.1,8.536473756991303,168.87109375
or-60-5-1-UC-30.txt.gz.no_w.txt,0.011204,8.404415279260055,548.0,0.0,8.404415279260055,42.0,0.014,8.404414608363696,-1.0,95.4667,18.06179973983887,137168.0,0.010739,8.404415279260055,-1.0,0.012668,8.404415279260055,-1.0,0.01,8.40081115499123,6.5703125,0.0,8.41505159410584,6.5625
75-15-7-q.txt.gz.no_w.txt,9.768291,252.8651963577442,556.0,0.15,252.8651963577442,42.0,0.141,252.8651963931006,-1.0,471.399,252.8651963577442,131877.0,1128.37,251.66107637508827,-1.0,1160.84,251.66107637508827,-1.0,2.04,252.84434621877108,34.71875,0.4,252.8651963577442,11.3046875
min-6s.txt.gz.no_w.txt,100000.0,,,30.13,82.70277552336292,785.0,402.517,82.70277593891225,-1.0,2325.49,82.70277552336292,105070.0,1520.94,82.40174552769894,-1.0,1506.44,82.40174552769894,-1.0,1.42,32.85734790210914,30.8125,0.42,32.87532127312104,10.18359375
50-16-2-q.txt.gz.no_w.txt,100000.0,,,41.22,288.98879583742195,566.0,0.355,288.9887956586561,-1.0,100000.0,,,100000.0,,,100000.0,,,27.43,288.98195641289163,450.6328125,7.23,288.9607671138217,63.21875
or_chain_17.fg.uai.txt_no_w.txt,1.694273,212.74082691191245,552.0,0.52,212.74082691191245,43.0,100000.0,,,0.121996,212.74082691191245,135626.0,0.128347,212.74082691191245,-1.0,0.125968,212.74082691191245,-1.0,100000.0,,,100000.0,,
07B-6.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,
or_chain_247.fg.uai.txt_no_w.txt,7.394934,308.88850163148214,553.0,1.7,308.88850163148214,46.0,100000.0,,,27.7945,308.88850163148214,126808.0,6.87413,308.88850163148214,-1.0,7.24762,308.88850163148214,-1.0,100000.0,,,100000.0,,
or_chain_83.fg.uai.txt_no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,
75-26-7-q.txt.gz.no_w.txt,464.265749,782.6779887263511,1732.0,2.09,782.6779887263511,57.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,23.35,782.6711493018208,275.921875,3.68,782.6426607640094,41.203125
or-100-10-2-UC-40.txt.gz.no_w.txt,0.004113,11.51945058641988,548.0,0.0,11.51945058641988,42.0,0.034,11.519449953726012,-1.0,100000.0,,,0.003778,11.51945058641988,-1.0,0.003154,11.51945058641988,-1.0,0.01,11.52505446393788,6.6640625,0.01,11.51377345352819,6.7890625
polynomial.sk_7_25.txt.gz.no_w.txt,0.00343,1.806179973983887,549.0,0.02,1.806179973983887,42.0,100000.0,,,0.015935,1.806179973983887,243097.0,0.012915,1.806179973983887,-1.0,0.01261,1.806179973983887,-1.0,0.02,1.505149978319906,7.1015625,0.02,1.505149978319906,7.15625
or-100-5-3-UC-20.txt.gz.no_w.txt,0.022417,13.546349804879156,548.0,0.0,13.546349804879156,20.0,0.029,13.546350149397494,-1.0,100000.0,,,0.010182,13.546349804879156,-1.0,0.009605,13.546349804879156,-1.0,0.0,13.546349804879156,,0.01,13.546349804879156,
or_chain_198.fg.uai.txt_no_w.txt,267.388936,303.1044637068388,639.0,23.85,303.1044637068388,434.0,100000.0,,,100000.0,,,2025.49,303.1044637068388,-1.0,2026.37,303.1044637068388,-1.0,100000.0,,,100000.0,,
blasted_case113.txt.gz.no_w.txt,0.049169,4.515449934959718,549.0,0.05,4.515449934959718,42.0,100000.0,,,0.034382,4.515449934959718,139180.0,0.017721,4.515449934959718,-1.0,0.011187,4.515449934959718,-1.0,0.16,4.515449934959718,7.57421875,0.08,4.515449934959718,7.73828125
or-100-20-10-UC-30.txt.gz.no_w.txt,2.439428,17.71637660267838,549.0,0.01,17.71637660267838,42.0,0.048,17.716376509486313,-1.0,100000.0,,,1.72273,17.71637660267838,-1.0,1.74134,17.71637660267838,-1.0,0.11,17.725441781833148,8.29296875,0.02,17.71801776375394,6.8046875
or-60-20-5-UC-30.txt.gz.no_w.txt,3.191103,13.412587349889057,550.0,0.01,13.412587349889057,42.0,0.021,13.41258653335607,-1.0,45.6014,18.06179973983887,134271.0,0.38252,13.412587349889057,-1.0,0.36842,13.412587349889057,-1.0,0.05,13.421411068270851,7.41796875,0.02,13.456173174530068,6.6171875
tire-4.txt.gz.no_w.txt,0.095611,14.0136445593757,550.0,0.12,14.0136445593757,42.0,1.784,14.013646029747324,-1.0,0.070266,14.01364456,122445.0,0.030891,14.01364456,-1.0,0.034597,14.01364456,-1.0,1172.14,14.014327680158946,66.375,689.45,14.049799998321165,52.1640625
75-20-7-q.txt.gz.no_w.txt,100000.0,,,2.23,457.56559340925145,61.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,16.88,457.55875398472114,185.8203125,2.8,457.8385946813152,31.5
or-50-20-10-UC-30.txt.gz.no_w.txt,0.029154,8.831121206623763,548.0,0.01,8.831121206623763,42.0,0.013,8.831121427,-1.0,4.21832,15.05149978319906,131397.0,0.017364,8.831121206623763,-1.0,0.010992,8.831121206623763,-1.0,0.04,8.815784502962048,7.1484375,0.02,8.804503492552358,6.7109375
11B-4.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,
or-60-20-8-UC-30.txt.gz.no_w.txt,0.002472,7.877177770977311,548.0,0.01,7.877177770977311,42.0,0.015,7.877177770977311,-1.0,23.2939,18.06179973983887,130260.0,0.002794,7.877177770977311,-1.0,0.00595,7.877177770977311,-1.0,0.02,7.871858261998699,6.515625,0.01,7.8898316330106,6.51953125
leader_sync6_8.pm_7steps_7int_3fract_elected_over.dimacs.gz.no_w.txt,177.986928,19171.98754785984,1109.0,3.78,19171.98754785984,104.0,100000.0,,,221.595,19171.98754785984,108695.0,100000.0,,,100000.0,,,1.28,37.915991169176,90.234375,1.55,37.915991169176,90.35546875
or-100-20-2-UC-40.txt.gz.no_w.txt,0.098891,14.160507511121809,548.0,0.01,14.160507511121809,42.0,0.046,14.160507546838916,-1.0,100000.0,,,0.016873,14.160507511121809,-1.0,0.017473,14.160507511121809,-1.0,0.1,14.113081833865373,9.125,0.03,14.074623582046195,6.7734375
or-50-10-3-UC-30.txt.gz.no_w.txt,0.002712,7.055153173907543,548.0,0.01,7.055153173907543,42.0,0.02,7.055152715,-1.0,4.57245,15.05149978319906,109416.0,0.007707,7.055153173907543,-1.0,0.008016,7.055153173907543,-1.0,0.02,7.061992598437849,6.65625,0.01,7.041789212349562,6.44921875
or-60-20-2-UC-30.txt.gz.no_w.txt,0.001411,6.848203901232754,548.0,0.0,6.848203901232754,42.0,0.016,6.848203901232754,-1.0,51.4293,18.06179973983887,126204.0,0.007202,6.848203901232754,-1.0,0.004424,6.848203901232754,-1.0,0.03,6.84178579588847,6.90234375,0.01,6.84178579588847,6.62109375
blasted_TR_b12_even3_linear.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,13.96,74.6274102010671,93.9296875,5.21,74.6274102010671,34.3984375
or-50-20-1-UC-30.txt.gz.no_w.txt,0.010425,9.371235521538578,548.0,0.0,9.371235521538578,42.0,0.019,9.371236003326752,-1.0,11.7009,15.05149978319906,148323.0,0.01591,9.371235521538578,-1.0,0.017548,9.371235521538578,-1.0,0.02,9.377008240318606,6.8671875,0.01,9.266112581093774,6.64453125
herman21.pm_20steps_6int_1fract_stable_over.dimacs.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,22.79,125.87561656227932,356.0546875,11.0,125.96884088571042,257.453125
blasted_case20.txt.gz.no_w.txt,0.147364,19.86797971382276,549.0,0.09,19.86797971382276,42.0,18.418,19.867979853346288,-1.0,1.53228,19.86797971382276,113308.0,0.259013,19.86797971382276,-1.0,0.256771,19.86797971382276,-1.0,0.4,19.86797971382276,16.09765625,0.17,19.86797971382276,7.734375
blasted_case42.txt.gz.no_w.txt,100000.0,,,10.56,44.25140936260524,221.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,0.74,44.25140936260524,15.6171875,0.27,44.25140936260524,9.390625
or-100-5-10-UC-30.txt.gz.no_w.txt,0.004913,11.138109839567305,548.0,0.0,11.138109839567305,20.0,0.034,11.13810998659149,-1.0,100000.0,,,0.002882,11.138109839567305,-1.0,0.004177,11.138109839567305,-1.0,0.01,11.138109839567305,,0.0,11.138109839567305,
brp.pm_14steps_8int_8fract_p1_N=16_MAX=2over.dimacs.gz.no_w.txt,0.529506,22530.97622802357,593.0,0.34,22530.97622802357,52.0,100000.0,,,1.35129,22530.97622802357,143059.0,100000.0,,,100000.0,,,3.33,62.3991237311507,108.46875,2.69,62.38784272074101,108.48828125
75-20-2-q.txt.gz.no_w.txt,147.922511,457.7416846683071,617.0,1.38,457.7416846683071,52.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,12.62,457.7416846683071,160.9140625,1.86,457.6939118865111,27.41796875
or-50-10-8-UC-30.txt.gz.no_w.txt,0.000336,2.709269960975831,548.0,0.0,2.709269960975831,20.0,100000.0,,,5.75973,15.05149978319906,117131.0,0.003302,2.709269960975831,-1.0,0.005804,2.709269960975831,-1.0,0.0,2.709269960975831,,0.0,2.709269960975831,
s1196a_7_4.txt.gz.no_w.txt,0.653973,9.206566806047466,550.0,0.11,9.206566806047466,43.0,100000.0,,,0.500197,9.206566806047466,127714.0,0.186124,9.206566806047466,-1.0,0.184898,9.206566806047466,-1.0,100000.0,,,100000.0,,
min-16.txt.gz.no_w.txt,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,19.36,162.5208696962081,594.8046875,3.7,162.5281689349496,88.0234375
or-70-10-1-UC-30.txt.gz.no_w.txt,0.010944,9.89912170878083,548.0,0.0,9.89912170878083,42.0,0.024,9.899121459,-1.0,199.401,21.072099696478684,100186.0,0.005004,9.899121709,-1.0,0.005211,9.899121709,-1.0,0.01,9.898661894569637,6.7890625,0.0,9.972907922941747,6.7890625
90-25-1-q.txt.gz.no_w.txt,3.517768,722.1709595978909,552.0,0.08,722.1709595978909,43.0,100000.0,,,4.59735,722.1709595978909,250527.0,3.41053,706.5173998233639,-1.0,3.42096,706.5173998233639,-1.0,0.06,722.1709595978909,10.88671875,0.06,722.1709595978909,10.95703125
90-19-1-q.txt.gz.no_w.txt,2.454863,411.75104212134863,550.0,0.04,411.75104212134863,43.0,100000.0,,,3.49696,411.75104212134863,119696.0,1.63603,408.13868217338086,-1.0,1.62874,408.13868217338086,-1.0,0.99,411.75104212134863,22.19140625,0.14,411.77370610598456,9.84765625
or-70-10-4-UC-30.txt.gz.no_w.txt,4.118684,14.527007701540176,550.0,0.01,14.527007701540176,42.0,0.028,14.527008299144248,-1.0,104.984,21.072099696478684,128472.0,0.465516,14.527007701540176,-1.0,0.482273,14.527007701540176,-1.0,0.1,14.500592314318478,7.98046875,0.03,14.53535442057769,6.69921875
or-60-10-7-UC-30.txt.gz.no_w.txt,0.004621,7.36302259410183,548.0,0.01,7.36302259410183,42.0,0.02,7.363023121233956,-1.0,67.5583,18.06179973983887,184471.0,0.007882,7.363022594,-1.0,0.00717,7.363022594,-1.0,0.0,7.36302259410183,6.62890625,0.01,7.36302259410183,6.62890625
75-24-2-q.txt.gz.no_w.txt,100000.0,,,0.01,-1.0,20.0,100000.0,,,0.028962,-1.0,148207.0,0.01284,-1.0,-1.0,0.012168,-1.0,-1.0,0.0131,-1.0,,0.0178,-1.0,
or-60-5-9-UC-30.txt.gz.no_w.txt,0.001251,5.469692444399043,548.0,0.01,5.469692444399043,42.0,100000.0,,,40.0836,18.06179973983887,120558.0,0.005593,5.469692444399043,-1.0,0.006092,5.469692444399043,-1.0,0.01,5.469692444399043,6.7421875,0.01,5.469692444399043,6.7421875
or-100-20-4-UC-50.txt.gz.no_w.txt,0.039662,14.29645769721523,548.0,0.01,14.29645769721523,42.0,0.282,14.296456766641862,-1.0,100000.0,,,0.03263,14.29645769721523,-1.0,0.033275,14.29645769721523,-1.0,0.08,14.296472331662551,8.30859375,0.02,14.367535687488,6.68359375
or-60-20-10-UC-30.txt.gz.no_w.txt,0.110622,11.564568678973188,548.0,0.01,11.564568678973188,42.0,0.024,11.564569017585663,-1.0,46.0802,18.06179973983887,134224.0,0.022484,11.564568678973188,-1.0,0.031527,11.564568678973188,-1.0,0.02,11.55723914730928,6.94921875,0.01,11.858269142973262,6.76953125
or_chain_206.fg.uai.txt_no_w.txt,100000.0,,,159.54,355.2277308991757,2008.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,
or-70-20-8-UC-30.txt.gz.no_w.txt,0.712832,13.692693040151813,548.0,0.01,13.692693040151813,42.0,0.022,13.692692730582216,-1.0,158.539,21.072099696478684,141519.0,0.153771,13.692693040151813,-1.0,0.154603,13.692693040151813,-1.0,0.07,13.694412340334592,7.6796875,0.02,13.684652503045434,6.6484375
90-18-6-q.txt.gz.no_w.txt,0.2817,368.6368059517686,549.0,0.05,368.6368059517686,42.0,100000.0,,,0.419151,368.6368059517686,147289.0,0.22131,325.2884865761553,-1.0,0.226778,325.2884865761553,-1.0,0.2,368.6457607944216,9.9140625,0.09,368.6276625723288,8.71875
or-70-5-2-UC-30.txt.gz.no_w.txt,0.001799,7.224719895935548,548.0,0.0,7.224719895935548,20.0,0.027,7.224719481759858,-1.0,257.367,21.072099696478684,141304.0,0.004043,7.224719895935548,-1.0,0.003065,7.224719895935548,-1.0,0.01,7.224719895935548,,0.0,7.224719895935548,
or-50-20-4-UC-30.txt.gz.no_w.txt,0.07476,11.321377945067512,548.0,0.01,11.321377945067512,42.0,100000.0,,,0.697856,15.05149978319906,103453.0,0.017823,11.321377945067512,-1.0,0.014612,11.321377945067512,-1.0,0.04,11.286172375022742,7.49609375,0.01,11.365353621070367,6.56640625
or-100-10-4.txt.gz.no_w.txt,100000.0,,,0.0,30.10299956639812,20.0,0.038,30.10299936076112,-1.0,100000.0,,,100000.0,,,100000.0,,,0.01,30.10299956639812,,0.02,30.10299956639812,
or-100-5-1-UC-60.txt.gz.no_w.txt,0.000352,3.3113299523037933,548.0,0.0,3.3113299523037933,20.0,100000.0,,,100000.0,,,0.006143,3.3113299523037933,-1.0,0.006435,3.3113299523037933,-1.0,0.0,3.3113299523037933,,0.0,3.3113299523037933,
75-19-2-q.txt.gz.no_w.txt,90.113775,411.2069740769984,584.0,1.97,411.2069740769984,60.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,6.8,411.1861239380252,152.25390625,1.34,411.1716461146566,25.72265625
or-50-20-6-UC-30.txt.gz.no_w.txt,0.005141,8.341147807468321,548.0,0.01,8.341147807468321,42.0,100000.0,,,1.3658,15.05149978319906,248131.0,0.011068,8.341147807468321,-1.0,0.008322,8.341147807468321,-1.0,0.05,8.346935774208376,7.23828125,0.02,8.346935774208376,6.48046875
isolateRightmost.sk_7_481.txt.gz.no_w.txt,96.912203,132.88505497176766,570.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,100000.0,,,15.18,128.69741600188163,188.4375,6.41,128.75066151383487,70.5859375
or-60-10-10-UC-30.txt.gz.no_w.txt,0.006138,7.833304424291187,548.0,0.01,7.833304424291187,42.0,0.021,7.833304602791026,-1.0,16.1427,18.06179973983887,133319.0,0.007028,7.833304424291187,-1.0,0.008533,7.833304424291187,-1.0,0.02,7.83351326992248,6.74609375,0.01,7.826779887263511,6.625
75-19-7-q.txt.gz.no_w.txt,55.844218,411.8090340683263,573.0,0.58,411.8090340683263,43.0,100000.0,,,100000.0,,,100000.0,,,100000.0,,,2.31,411.8090340683263,74.35546875,0.43,411.8090340683263,16.69140625
or-100-20-9.txt.gz.no_w.txt,100000.0,,,0.01,30.10299956639812,20.0,0.034,30.10299936076112,-1.0,100000.0,,,100000.0,,,100000.0,,,0.01,30.10299956639812,,0.02,30.10299956639812,
blasted_case60.txt.gz.no_w.txt,0.000435,1.2041199826559248,548.0,0.0,1.2041199826559248,42.0,100000.0,,,0.004922,1.2041199826559248,117108.0,0.001864,1.2041199826559248,-1.0,0.002432,1.2041199826559248,-1.0,0.0,1.2041199826559248,,0.0,1.2041199826559248,
herman3.pm_20steps_6int_1fract_stable_under.dimacs.gz.no_w.txt,0.444321,6469.134606818956,557.0,0.08,6469.134606818956,44.0,100000.0,,,0.189118,6469.134606818956,141416.0,100000.0,,,100000.0,,,0.77,18.06179973983887,34.94140625,0.25,18.06179973983887,34.90625
